smiles_clean,valid,comment,n_reos_warnings,inchi,label_raw,id,split
Cc1nc2cnc(OCc3ccccc3)nc2n(CCc2ccccc2)c1=O,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C22H20N4O2/c1-16-21(27)26(13-12-17-8-4-2-5-9-17)20-19(24-16)14-23-22(25-20)28-15-18-10-6-3-7-11-18/h2-11,14H,12-13,15H2,1H3",1,546,train
COCCNc1nc(-c2ccc(C(=O)N(C)C)cc2)nc2ccccc12,True,Aliphatic long chain,1,"InChI=1S/C20H22N4O2/c1-24(2)20(25)15-10-8-14(9-11-15)18-22-17-7-5-4-6-16(17)19(23-18)21-12-13-26-3/h4-11H,12-13H2,1-3H3,(H,21,22,23)",1,547,train
Cn1c(=O)c(-c2cccs2)nc2cnc(N3CCNCC3)nc21,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C15H16N6OS/c1-20-13-10(18-12(14(20)22)11-3-2-8-23-11)9-17-15(19-13)21-6-4-16-5-7-21/h2-3,8-9,16H,4-7H2,1H3",1,548,train
O=C(c1ccncc1)N1CCC2(CC1)CCN(c1ccncc1)CC2,True,(),0,"InChI=1S/C20H24N4O/c25-19(17-1-9-21-10-2-17)24-15-7-20(8-16-24)5-13-23(14-6-20)18-3-11-22-12-4-18/h1-4,9-12H,5-8,13-16H2",0,549,train
COc1cccc(Cn2c(=O)c(-c3cccs3)nc3cnc(N4CCOCC4)nc32)c1,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C22H21N5O3S/c1-29-16-5-2-4-15(12-16)14-27-20-17(24-19(21(27)28)18-6-3-11-31-18)13-23-22(25-20)26-7-9-30-10-8-26/h2-6,11-13H,7-10,14H2,1H3",0,550,train
COc1ccc2[nH]cc(CCNc3cc(-c4ccccc4CN(C)C)ncn3)c2c1,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C24H27N5O/c1-29(2)15-18-6-4-5-7-20(18)23-13-24(28-16-27-23)25-11-10-17-14-26-22-9-8-19(30-3)12-21(17)22/h4-9,12-14,16,26H,10-11,15H2,1-3H3,(H,25,27,28)",1,551,train
O=C(c1cnccn1)N1CCC2(CC1)CN(Cc1nccs1)C2,True,(),0,"InChI=1S/C16H19N5OS/c22-15(13-9-17-3-4-18-13)21-6-1-16(2-7-21)11-20(12-16)10-14-19-5-8-23-14/h3-5,8-9H,1-2,6-7,10-12H2",0,552,train
O=C(Nc1ccccc1)N1CCCC2(CCN(C(=O)c3cnccn3)CC2)C1,True,(),0,"InChI=1S/C21H25N5O2/c27-19(18-15-22-10-11-23-18)25-13-8-21(9-14-25)7-4-12-26(16-21)20(28)24-17-5-2-1-3-6-17/h1-3,5-6,10-11,15H,4,7-9,12-14,16H2,(H,24,28)",0,553,train
COc1ccc(-c2nc3cnc(Nc4cccc(OC)c4)nc3n(Cc3cccs3)c2=O)cc1,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C25H21N5O3S/c1-32-18-10-8-16(9-11-18)22-24(31)30(15-20-7-4-12-34-20)23-21(28-22)14-26-25(29-23)27-17-5-3-6-19(13-17)33-2/h3-14H,15H2,1-2H3,(H,26,27,29)",0,554,train
CS(=O)(=O)N1CCC[C@@]2(CCN(C(=O)Nc3cccc(F)c3)C2)C1,True,"((2, 'molecule has a stereo bond in a ring'), (2, 'InChI: Ambiguous stereo'))",0,"InChI=1S/C16H22FN3O3S/c1-24(22,23)20-8-3-6-16(12-20)7-9-19(11-16)15(21)18-14-5-2-4-13(17)10-14/h2,4-5,10H,3,6-9,11-12H2,1H3,(H,18,21)/t16-/m0/s1",0,555,train
O=c1cnc2cnc(N3CCOCC3)nc2n1Cc1ccc(F)cc1,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C17H16FN5O2/c18-13-3-1-12(2-4-13)11-23-15(24)10-19-14-9-20-17(21-16(14)23)22-5-7-25-8-6-22/h1-4,9-10H,5-8,11H2",1,556,train
COc1ncc2nc(-c3ccc(F)cc3)c(=O)n(C)c2n1,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C14H11FN4O2/c1-19-12-10(7-16-14(18-12)21-2)17-11(13(19)20)8-3-5-9(15)6-4-8/h3-7H,1-2H3",1,557,train
Cc1noc(C)c1C(=O)N1CCC2(CCCN(c3ccccn3)C2)CC1,True,(),0,"InChI=1S/C20H26N4O2/c1-15-18(16(2)26-22-15)19(25)23-12-8-20(9-13-23)7-5-11-24(14-20)17-6-3-4-10-21-17/h3-4,6,10H,5,7-9,11-14H2,1-2H3",0,558,train
O=C(c1ccco1)N1CCC2(CCN(Cc3ccccc3)CC2)CC1,True,(),0,"InChI=1S/C21H26N2O2/c24-20(19-7-4-16-25-19)23-14-10-21(11-15-23)8-12-22(13-9-21)17-18-5-2-1-3-6-18/h1-7,16H,8-15,17H2",0,559,train
COc1ccc(NC(=O)N2CC3(CCN(C(=O)c4csnn4)CC3)C2)cc1,True,(),0,"InChI=1S/C18H21N5O3S/c1-26-14-4-2-13(3-5-14)19-17(25)23-11-18(12-23)6-8-22(9-7-18)16(24)15-10-27-21-20-15/h2-5,10H,6-9,11-12H2,1H3,(H,19,25)",0,560,train
COc1ccccc1-c1cncnc1Nc1ccc(F)cc1,True,(),0,"InChI=1S/C17H14FN3O/c1-22-16-5-3-2-4-14(16)15-10-19-11-20-17(15)21-13-8-6-12(18)7-9-13/h2-11H,1H3,(H,19,20,21)",1,561,train
Cc1noc(C)c1C(=O)N1CCC2(CCN(Cc3ccncc3)CC2)CC1,True,(),0,"InChI=1S/C21H28N4O2/c1-16-19(17(2)27-23-16)20(26)25-13-7-21(8-14-25)5-11-24(12-6-21)15-18-3-9-22-10-4-18/h3-4,9-10H,5-8,11-15H2,1-2H3",0,562,train
CNc1ncnc2ccc(-c3ccccc3CN(C)C)cc12,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C18H20N4/c1-19-18-16-10-13(8-9-17(16)20-12-21-18)15-7-5-4-6-14(15)11-22(2)3/h4-10,12H,11H2,1-3H3,(H,19,20,21)",1,563,train
Cc1ccccc1-c1cc(Nc2ccccc2)ncn1,True,(),0,"InChI=1S/C17H15N3/c1-13-7-5-6-10-15(13)16-11-17(19-12-18-16)20-14-8-3-2-4-9-14/h2-12H,1H3,(H,18,19,20)",1,564,train
c1cncc(-c2nc(NCc3cccs3)c3ccccc3n2)c1,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C18H14N4S/c1-2-8-16-15(7-1)18(20-12-14-6-4-10-23-14)22-17(21-16)13-5-3-9-19-11-13/h1-11H,12H2,(H,20,21,22)",1,565,train
Cn1cccc1C(=O)N1CCC[C@@]2(CCN(Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)C2)C1,True,"((2, 'molecule has a stereo bond in a ring'), (2, 'InChI: Ambiguous stereo'))",0,"InChI=1S/C23H25F6N3O/c1-30-7-2-4-19(30)20(33)32-8-3-5-21(15-32)6-9-31(14-21)13-16-10-17(22(24,25)26)12-18(11-16)23(27,28)29/h2,4,7,10-12H,3,5-6,8-9,13-15H2,1H3/t21-/m0/s1",0,566,train
CN(C)c1ccc(-c2ccc3ncnc(N(C)C)c3c2)cc1,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C18H20N4/c1-21(2)15-8-5-13(6-9-15)14-7-10-17-16(11-14)18(22(3)4)20-12-19-17/h5-12H,1-4H3",1,567,train
Cc1noc(C)c1-c1cc(Nc2ccc(F)cc2)ncn1,True,(),0,"InChI=1S/C15H13FN4O/c1-9-15(10(2)21-20-9)13-7-14(18-8-17-13)19-12-5-3-11(16)4-6-12/h3-8H,1-2H3,(H,17,18,19)",1,568,train
COc1ccc2[nH]cc(CCNc3nc(-c4c(C)noc4C)nc4ccccc34)c2c1,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C24H23N5O2/c1-14-22(15(2)31-29-14)24-27-21-7-5-4-6-18(21)23(28-24)25-11-10-16-13-26-20-9-8-17(30-3)12-19(16)20/h4-9,12-13,26H,10-11H2,1-3H3,(H,25,27,28)",1,569,train
COc1ccc(CNc2cc(-c3ccoc3)ncn2)c(OC)c1,True,(),0,"InChI=1S/C17H17N3O3/c1-21-14-4-3-12(16(7-14)22-2)9-18-17-8-15(19-11-20-17)13-5-6-23-10-13/h3-8,10-11H,9H2,1-2H3,(H,18,19,20)",1,570,train
CNc1ccnc(-c2ccccc2OC)n1,True,(),0,"InChI=1S/C12H13N3O/c1-13-11-7-8-14-12(15-11)9-5-3-4-6-10(9)16-2/h3-8H,1-2H3,(H,13,14,15)",1,571,train
Cc1nc2cncnc2n(Cc2ccccc2Cl)c1=O,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C14H11ClN4O/c1-9-14(20)19(7-10-4-2-3-5-11(10)15)13-12(18-9)6-16-8-17-13/h2-6,8H,7H2,1H3",1,572,train
COCCn1c(=O)c(-c2cccs2)nc2cnc(N3CCNCC3)nc21,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C17H20N6O2S/c1-25-9-8-23-15-12(20-14(16(23)24)13-3-2-10-26-13)11-19-17(21-15)22-6-4-18-5-7-22/h2-3,10-11,18H,4-9H2,1H3",1,573,train
COc1ncc2nc(C)c(=O)n(CCc3ccccc3)c2n1,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C16H16N4O2/c1-11-15(21)20(9-8-12-6-4-3-5-7-12)14-13(18-11)10-17-16(19-14)22-2/h3-7,10H,8-9H2,1-2H3",1,574,train
Cn1c(=O)c(-c2ccc(Cl)cc2)nc2cnc(OCc3ccccc3)nc21,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C20H15ClN4O2/c1-25-18-16(23-17(19(25)26)14-7-9-15(21)10-8-14)11-22-20(24-18)27-12-13-5-3-2-4-6-13/h2-11H,12H2,1H3",1,575,train
O=c1cnc2cnc(Oc3ccccc3)nc2n1CCc1ccccc1,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C20H16N4O2/c25-18-14-21-17-13-22-20(26-16-9-5-2-6-10-16)23-19(17)24(18)12-11-15-7-3-1-4-8-15/h1-10,13-14H,11-12H2",1,576,train
COc1cccc(Nc2ncc3ncc(=O)n(Cc4ccc(F)cc4)c3n2)c1,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C20H16FN5O2/c1-28-16-4-2-3-15(9-16)24-20-23-10-17-19(25-20)26(18(27)11-22-17)12-13-5-7-14(21)8-6-13/h2-11H,12H2,1H3,(H,23,24,25)",1,577,train
CNc1nc(-c2cccnc2)nc2ccccc12,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C14H12N4/c1-15-14-11-6-2-3-7-12(11)17-13(18-14)10-5-4-8-16-9-10/h2-9H,1H3,(H,15,17,18)",1,578,train
COc1ccc(NC(=O)N2CC3(CCN(C(=O)c4c(C)noc4C)CC3)C2)cc1,True,(),0,"InChI=1S/C21H26N4O4/c1-14-18(15(2)29-23-14)19(26)24-10-8-21(9-11-24)12-25(13-21)20(27)22-16-4-6-17(28-3)7-5-16/h4-7H,8-13H2,1-3H3,(H,22,27)",0,579,train
O=c1c(-c2cccc(F)c2)nc2cncnc2n1Cc1ccc(F)cc1,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C19H12F2N4O/c20-14-6-4-12(5-7-14)10-25-18-16(9-22-11-23-18)24-17(19(25)26)13-2-1-3-15(21)8-13/h1-9,11H,10H2",1,580,train
CC(=O)NCCNc1ncnc2ccc(-c3ccccc3C(F)(F)F)cc12,True,Aliphatic long chain,1,"InChI=1S/C19H17F3N4O/c1-12(27)23-8-9-24-18-15-10-13(6-7-17(15)25-11-26-18)14-4-2-3-5-16(14)19(20,21)22/h2-7,10-11H,8-9H2,1H3,(H,23,27)(H,24,25,26)",1,581,train
COc1ccc(NC(=O)N2CCC3(CC2)CCN(C(=O)c2cccc(F)c2)CC3)cc1,True,(),0,"InChI=1S/C24H28FN3O3/c1-31-21-7-5-20(6-8-21)26-23(30)28-15-11-24(12-16-28)9-13-27(14-10-24)22(29)18-3-2-4-19(25)17-18/h2-8,17H,9-16H2,1H3,(H,26,30)",0,582,train
COc1ccc(Oc2ncc3ncc(=O)n(C[C@H]4CCCO4)c3n2)cc1,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C18H18N4O4/c1-24-12-4-6-13(7-5-12)26-18-20-9-15-17(21-18)22(16(23)10-19-15)11-14-3-2-8-25-14/h4-7,9-10,14H,2-3,8,11H2,1H3/t14-/m1/s1",1,583,train
CN1CCN(c2ncc3nc(-c4cccc(C#N)c4)c(=O)n(CCC#N)c3n2)CC1,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C21H20N8O/c1-27-8-10-28(11-9-27)21-24-14-17-19(26-21)29(7-3-6-22)20(30)18(25-17)16-5-2-4-15(12-16)13-23/h2,4-5,12,14H,3,7-11H2,1H3",0,584,train
COc1ccc(-n2c(=O)cnc3cnc(N(C)C)nc32)cc1,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C15H15N5O2/c1-19(2)15-17-8-12-14(18-15)20(13(21)9-16-12)10-4-6-11(22-3)7-5-10/h4-9H,1-3H3",1,585,train
Cc1cccc(CNc2ccnc(-c3ccc(N(C)C)cc3)n2)c1,True,(),0,"InChI=1S/C20H22N4/c1-15-5-4-6-16(13-15)14-22-19-11-12-21-20(23-19)17-7-9-18(10-8-17)24(2)3/h4-13H,14H2,1-3H3,(H,21,22,23)",1,586,train
Cn1c(=O)c(-c2cccc(Cl)c2)nc2cncnc21,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C13H9ClN4O/c1-18-12-10(6-15-7-16-12)17-11(13(18)19)8-3-2-4-9(14)5-8/h2-7H,1H3",1,587,train
Cc1cnc(CNc2nc(-c3cccc(NS(C)(=O)=O)c3)nc3ccccc23)cn1,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C21H20N6O2S/c1-14-11-23-17(12-22-14)13-24-21-18-8-3-4-9-19(18)25-20(26-21)15-6-5-7-16(10-15)27-30(2,28)29/h3-12,27H,13H2,1-2H3,(H,24,25,26)",1,588,train
Cc1cccc(CNc2ncncc2-c2cccnc2)c1,True,(),0,"InChI=1S/C17H16N4/c1-13-4-2-5-14(8-13)9-20-17-16(11-19-12-21-17)15-6-3-7-18-10-15/h2-8,10-12H,9H2,1H3,(H,19,20,21)",1,589,train
Cc1nc2cnc(N3CCOCC3)nc2n(CCc2ccccc2)c1=O,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C19H21N5O2/c1-14-18(25)24(8-7-15-5-3-2-4-6-15)17-16(21-14)13-20-19(22-17)23-9-11-26-12-10-23/h2-6,13H,7-12H2,1H3",1,590,train
Cc1nc2cnc(OCc3ccccc3)nc2n(Cc2ccc(F)cc2)c1=O,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C21H17FN4O2/c1-14-20(27)26(12-15-7-9-17(22)10-8-15)19-18(24-14)11-23-21(25-19)28-13-16-5-3-2-4-6-16/h2-11H,12-13H2,1H3",1,591,train
Cc1noc(C)c1C(=O)N1CCC[C@@]2(CCN(CC(C)C)C2)C1,True,"((2, 'molecule has a stereo bond in a ring'), (2, 'InChI: Ambiguous stereo'))",0,"InChI=1S/C18H29N3O2/c1-13(2)10-20-9-7-18(11-20)6-5-8-21(12-18)17(22)16-14(3)19-23-15(16)4/h13H,5-12H2,1-4H3/t18-/m0/s1",0,592,train
COCCn1c(=O)c(-c2ccc(F)cc2)nc2cnc(N3CCOCC3)nc21,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C19H20FN5O3/c1-27-9-8-25-17-15(12-21-19(23-17)24-6-10-28-11-7-24)22-16(18(25)26)13-2-4-14(20)5-3-13/h2-5,12H,6-11H2,1H3",1,593,train
CN1CCC2(CC1)CCN(C(=O)c1cccc(F)c1)CC2,True,(),0,"InChI=1S/C17H23FN2O/c1-19-9-5-17(6-10-19)7-11-20(12-8-17)16(21)14-3-2-4-15(18)13-14/h2-4,13H,5-12H2,1H3",0,594,train
CN(Cc1ccco1)c1ccnc(-c2ccoc2)n1,True,(),0,"InChI=1S/C14H13N3O2/c1-17(9-12-3-2-7-19-12)13-4-6-15-14(16-13)11-5-8-18-10-11/h2-8,10H,9H2,1H3",1,595,train
CC(=O)N1CCC2(CCCN(c3ccc(-c4ccccc4)cc3)C2)CC1,True,(),0,"InChI=1S/C23H28N2O/c1-19(26)24-16-13-23(14-17-24)12-5-15-25(18-23)22-10-8-21(9-11-22)20-6-3-2-4-7-20/h2-4,6-11H,5,12-18H2,1H3",1,596,train
Cc1cnc(CNc2ccnc(-c3ccccc3Cl)n2)cn1,True,(),0,"InChI=1S/C16H14ClN5/c1-11-8-20-12(9-19-11)10-21-15-6-7-18-16(22-15)13-4-2-3-5-14(13)17/h2-9H,10H2,1H3,(H,18,21,22)",1,597,train
Cn1c(=O)c(-c2ccc(F)cc2)nc2cnc(Oc3ccccc3)nc21,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C19H13FN4O2/c1-24-17-15(11-21-19(23-17)26-14-5-3-2-4-6-14)22-16(18(24)25)12-7-9-13(20)10-8-12/h2-11H,1H3",1,598,train
O=c1cnc2cnc(OCc3ccccc3)nc2n1CCc1ccccc1,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C21H18N4O2/c26-19-14-22-18-13-23-21(27-15-17-9-5-2-6-10-17)24-20(18)25(19)12-11-16-7-3-1-4-8-16/h1-10,13-14H,11-12,15H2",1,599,train
O=C(c1cccc(F)c1)N1CCC[C@@]2(CCN(c3ccccn3)C2)C1,True,"((2, 'molecule has a stereo bond in a ring'), (2, 'InChI: Ambiguous stereo'))",0,"InChI=1S/C20H22FN3O/c21-17-6-3-5-16(13-17)19(25)24-11-4-8-20(15-24)9-12-23(14-20)18-7-1-2-10-22-18/h1-3,5-7,10,13H,4,8-9,11-12,14-15H2/t20-/m0/s1",1,600,train
O=c1c(-c2ccccc2)nc2cnc(Oc3ccccc3)nc2n1C1CC1,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C21H16N4O2/c26-20-18(14-7-3-1-4-8-14)23-17-13-22-21(27-16-9-5-2-6-10-16)24-19(17)25(20)15-11-12-15/h1-10,13,15H,11-12H2",1,601,train
COC(=O)N1CCC2(CC1)CN(C(c1ccccc1)c1ccccc1)C2,True,(),0,"InChI=1S/C22H26N2O2/c1-26-21(25)23-14-12-22(13-15-23)16-24(17-22)20(18-8-4-2-5-9-18)19-10-6-3-7-11-19/h2-11,20H,12-17H2,1H3",0,602,train
Cc1nc2cnc(N(C)C)nc2n(Cc2ccc(F)cc2)c1=O,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C16H16FN5O/c1-10-15(23)22(9-11-4-6-12(17)7-5-11)14-13(19-10)8-18-16(20-14)21(2)3/h4-8H,9H2,1-3H3",1,603,train
Cc1noc(C)c1-c1nccc(N(C)Cc2ccco2)n1,True,(),0,"InChI=1S/C15H16N4O2/c1-10-14(11(2)21-18-10)15-16-7-6-13(17-15)19(3)9-12-5-4-8-20-12/h4-8H,9H2,1-3H3",1,604,train
N#Cc1cccc(-c2nccc(NCc3ccccc3)n2)c1,True,(),0,"InChI=1S/C18H14N4/c19-12-15-7-4-8-16(11-15)18-20-10-9-17(22-18)21-13-14-5-2-1-3-6-14/h1-11H,13H2,(H,20,21,22)",1,605,train
c1ccc(Nc2ncncc2-c2ccc3c(c2)OCO3)cc1,True,(),0,"InChI=1S/C17H13N3O2/c1-2-4-13(5-3-1)20-17-14(9-18-10-19-17)12-6-7-15-16(8-12)22-11-21-15/h1-10H,11H2,(H,18,19,20)",1,606,train
Cn1c(=O)c(-c2ccc(Cl)cc2)nc2cncnc21,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C13H9ClN4O/c1-18-12-10(6-15-7-16-12)17-11(13(18)19)8-2-4-9(14)5-3-8/h2-7H,1H3",1,607,train
COc1ccc2[nH]cc(CCNc3ncncc3-c3cccc(NS(C)(=O)=O)c3)c2c1,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C22H23N5O3S/c1-30-18-6-7-21-19(11-18)16(12-25-21)8-9-24-22-20(13-23-14-26-22)15-4-3-5-17(10-15)27-31(2,28)29/h3-7,10-14,25,27H,8-9H2,1-2H3,(H,23,24,26)",1,608,train
O=C(c1ccncc1)N1CCC[C@@]2(CCN(Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)C2)C1,True,"((2, 'molecule has a stereo bond in a ring'), (2, 'InChI: Ambiguous stereo'))",0,"InChI=1S/C23H23F6N3O/c24-22(25,26)18-10-16(11-19(12-18)23(27,28)29)13-31-9-5-21(14-31)4-1-8-32(15-21)20(33)17-2-6-30-7-3-17/h2-3,6-7,10-12H,1,4-5,8-9,13-15H2/t21-/m0/s1",0,609,train
COc1ccccc1CN1CC[C@@]2(CCCN(C(=O)c3cccn3C)C2)C1,True,"((2, 'molecule has a stereo bond in a ring'),)",0,"InChI=1S/C22H29N3O2/c1-23-12-5-8-19(23)21(26)25-13-6-10-22(17-25)11-14-24(16-22)15-18-7-3-4-9-20(18)27-2/h3-5,7-9,12H,6,10-11,13-17H2,1-2H3/t22-/m0/s1",0,610,train
COc1ccc(NC(=O)N2CC3(CCN(S(=O)(=O)c4ccccc4)CC3)C2)cc1,True,(),0,"InChI=1S/C21H25N3O4S/c1-28-18-9-7-17(8-10-18)22-20(25)23-15-21(16-23)11-13-24(14-12-21)29(26,27)19-5-3-2-4-6-19/h2-10H,11-16H2,1H3,(H,22,25)",0,611,train
Cn1cc(-c2nc3cncnc3n(C3CC3)c2=O)c2ccccc21,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C18H15N5O/c1-22-9-13(12-4-2-3-5-15(12)22)16-18(24)23(11-6-7-11)17-14(21-16)8-19-10-20-17/h2-5,8-11H,6-7H2,1H3",1,612,train
O=C(c1ccco1)N1CCC2(CC1)CCN(c1cccc(-c3ccccc3)c1)CC2,True,(),0,"InChI=1S/C26H28N2O2/c29-25(24-10-5-19-30-24)28-17-13-26(14-18-28)11-15-27(16-12-26)23-9-4-8-22(20-23)21-6-2-1-3-7-21/h1-10,19-20H,11-18H2",1,613,train
CCNc1ncc2nc(-c3ccc(F)cc3)c(=O)n(C)c2n1,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C15H14FN5O/c1-3-17-15-18-8-11-13(20-15)21(2)14(22)12(19-11)9-4-6-10(16)7-5-9/h4-8H,3H2,1-2H3,(H,17,18,20)",1,614,train
COC(=O)N1CCC2(CC1)CCN(c1cccc(-c3ccccc3)c1)CC2,True,(),0,"InChI=1S/C23H28N2O2/c1-27-22(26)25-16-12-23(13-17-25)10-14-24(15-11-23)21-9-5-8-20(18-21)19-6-3-2-4-7-19/h2-9,18H,10-17H2,1H3",0,615,train
CC(=O)NCCNc1ncnc2ccc(-c3ccc4c(c3)OCO4)cc12,True,Aliphatic long chain,1,"InChI=1S/C19H18N4O3/c1-12(24)20-6-7-21-19-15-8-13(2-4-16(15)22-10-23-19)14-3-5-17-18(9-14)26-11-25-17/h2-5,8-10H,6-7,11H2,1H3,(H,20,24)(H,21,22,23)",1,616,train
CS(=O)(=O)N1CCC[C@@]2(CCN(Cc3nccs3)C2)C1,True,"((2, 'molecule has a stereo bond in a ring'), (2, 'InChI: Ambiguous stereo'))",0,"InChI=1S/C13H21N3O2S2/c1-20(17,18)16-6-2-3-13(11-16)4-7-15(10-13)9-12-14-5-8-19-12/h5,8H,2-4,6-7,9-11H2,1H3/t13-/m0/s1",0,617,train
CN1CC[C@@]2(CCCN(C(=O)Oc3ccccc3)C2)C1,True,"((2, 'molecule has a stereo bond in a ring'),)",0,"InChI=1S/C16H22N2O2/c1-17-11-9-16(12-17)8-5-10-18(13-16)15(19)20-14-6-3-2-4-7-14/h2-4,6-7H,5,8-13H2,1H3/t16-/m0/s1",0,618,train
CN(C)Cc1ccccc1-c1ccc2ncnc(N(C)Cc3ccco3)c2c1,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C23H24N4O/c1-26(2)14-18-7-4-5-9-20(18)17-10-11-22-21(13-17)23(25-16-24-22)27(3)15-19-8-6-12-28-19/h4-13,16H,14-15H2,1-3H3",1,619,train
N#Cc1cccc(-c2nc(NCCN3CCOCC3)c3ccccc3n2)c1,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C21H21N5O/c22-15-16-4-3-5-17(14-16)20-24-19-7-2-1-6-18(19)21(25-20)23-8-9-26-10-12-27-13-11-26/h1-7,14H,8-13H2,(H,23,24,25)",1,620,train
O=c1cnc2cnc(Oc3ccccc3)nc2n1Cc1cccs1,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C17H12N4O2S/c22-15-10-18-14-9-19-17(23-12-5-2-1-3-6-12)20-16(14)21(15)11-13-7-4-8-24-13/h1-10H,11H2",1,621,train
COc1ccc2[nH]cc(CCNc3ncncc3-c3ccc4c(c3)OCO4)c2c1,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C22H20N4O3/c1-27-16-3-4-19-17(9-16)15(10-25-19)6-7-24-22-18(11-23-12-26-22)14-2-5-20-21(8-14)29-13-28-20/h2-5,8-12,25H,6-7,13H2,1H3,(H,23,24,26)",1,622,train
O=c1cnc2cnc(N3CCOCC3)nc2n1CCc1ccccc1,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C18H19N5O2/c24-16-13-19-15-12-20-18(22-8-10-25-11-9-22)21-17(15)23(16)7-6-14-4-2-1-3-5-14/h1-5,12-13H,6-11H2",1,623,train
COc1ccc2[nH]cc(CCNc3ncnc4ccc(-c5ccc6c(c5)OCO6)cc34)c2c1,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C26H22N4O3/c1-31-19-4-6-22-20(12-19)18(13-28-22)8-9-27-26-21-10-16(2-5-23(21)29-14-30-26)17-3-7-24-25(11-17)33-15-32-24/h2-7,10-14,28H,8-9,15H2,1H3,(H,27,29,30)",1,624,train
CS(=O)(=O)Nc1cccc(-c2cncnc2NCc2ccccc2)c1,True,(),0,"InChI=1S/C18H18N4O2S/c1-25(23,24)22-16-9-5-8-15(10-16)17-12-19-13-21-18(17)20-11-14-6-3-2-4-7-14/h2-10,12-13,22H,11H2,1H3,(H,19,20,21)",1,625,train
COCCn1c(=O)c(C)nc2cnc(Oc3ccc(OC)cc3)nc21,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C17H18N4O4/c1-11-16(22)21(8-9-23-2)15-14(19-11)10-18-17(20-15)25-13-6-4-12(24-3)5-7-13/h4-7,10H,8-9H2,1-3H3",1,626,train
FC(F)(F)c1ccccc1-c1ccc2ncnc(NCc3cccnc3)c2c1,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C21H15F3N4/c22-21(23,24)18-6-2-1-5-16(18)15-7-8-19-17(10-15)20(28-13-27-19)26-12-14-4-3-9-25-11-14/h1-11,13H,12H2,(H,26,27,28)",1,627,train
